order_id,customer_unique_id,customer_state,payment_type,payment_installments,product_category,total_order_value,total_price,total_freight,delivery_delta,delivery_speed_days,is_late,predicted_low_probability,predicted_high_probability,predicted_risk_band,segment,segment_label,delay_days,risk_pct,value_tier,recommended_coupon_pct,campaign_reason,apology_style
a6017d04cfa5f1b3bda082a341338f98,2f2291efd963e5eab2cf9bef51264c2f,MG,credit_card,10.0,office_furniture,256.92,196.99,59.93,-14.0,38.0,1,0.892337,0.107663,high,1,late-delivery risk | satisfaction risk,14,89.2,high,25,late_delivery_high_risk,white_glove
c1414100e5e04a4b7a2ddb9b080ec71b,b0aa66f3bdea0ebfa0d1b3e44492fe68,ES,boleto,1.0,electronics,34.129999999999995,18.9,15.23,-8.0,23.0,1,0.8923264,0.10767361,high,1,late-delivery risk | satisfaction risk,8,89.2,budget,10,late_delivery_high_risk,standard
02852b112ad108b3d2b3d4ee198d84a8,9a855ffadc7ac38bd30515d077c31fbb,BA,credit_card,10.0,bed_bath_table,120.05000000000001,69.9,50.15,-23.0,49.0,1,0.89226615,0.107733846,high,1,late-delivery risk | satisfaction risk,23,89.2,medium,15,late_delivery_high_risk,standard
defa53bfb8de9da3857ed69277b54d10,b201f73880d198e069bbf3f13caed711,SP,credit_card,1.0,cool_stuff,111.89,99.99,11.9,-11.0,25.0,1,0.89213634,0.107863694,high,1,late-delivery risk | satisfaction risk,11,89.2,medium,15,late_delivery_high_risk,standard
f76d2b6e418d8642c27cec2e51dc7e51,d25999d487a001a3720ccee1c853b257,PR,credit_card,3.0,health_beauty,145.56,129.9,15.66,-7.0,36.0,1,0.89213026,0.107869774,high,1,late-delivery risk | satisfaction risk,7,89.2,medium,15,late_delivery_high_risk,standard
89739437b72ddcc97ca62d9ce338d0fd,2de0e410b87cc5b128f5183c506bf977,RS,credit_card,2.0,industry_commerce_and_business,127.05,104.0,23.05,-24.0,51.0,1,0.89206374,0.10793624,high,1,late-delivery risk | satisfaction risk,24,89.2,medium,15,late_delivery_high_risk,standard
992cbe3e064cd39f9ccde60a29ffcd3c,16534282c820ca754b8de47754bb6d1a,SP,boleto,1.0,cool_stuff,364.88,288.9,75.98,-18.0,41.0,1,0.8920548,0.107945174,high,1,late-delivery risk | satisfaction risk,18,89.2,high,25,late_delivery_high_risk,white_glove
bf0b7464d227364486f59a79f335a212,c8c87008ea073e6d84cb347b64d1841a,SP,credit_card,2.0,books_general_interest,566.41,549.9,16.51,-7.0,19.0,1,0.89202875,0.10797123,high,1,late-delivery risk | satisfaction risk,7,89.2,high,25,late_delivery_high_risk,white_glove
d52140bee663636aa4f6057e50bc06a3,bb477df0c32c10ffaf2b2c5e81169f20,BA,credit_card,3.0,health_beauty,147.28,119.9,27.38,-21.0,45.0,1,0.89200276,0.10799725,high,1,late-delivery risk | satisfaction risk,21,89.2,medium,15,late_delivery_high_risk,standard
226bdeb6252bfee90f63517f430be2e9,4b9729eb2124c528cdd6384a9e989d86,RJ,credit_card,1.0,furniture_decor,86.2,56.0,30.2,-12.0,33.0,1,0.8919923,0.10800771,high,1,late-delivery risk | satisfaction risk,12,89.2,medium,15,late_delivery_high_risk,standard
a82dcbafd23833baa1a6f5328cedf5a2,b179fc545496f717862f81b86b2525fa,SP,credit_card,3.0,health_beauty,162.04000000000002,149.9,12.14,-7.0,15.0,1,0.8919577,0.1080423,high,1,late-delivery risk | satisfaction risk,7,89.2,high,25,late_delivery_high_risk,white_glove
bd80efb9eb7bbd9c465bd5205d6a43b8,2e3c051a9f6e30c8e6d7d45feb4be118,AL,boleto,1.0,garden_tools,68.74,43.9,24.84,-14.0,48.0,1,0.8919237,0.10807628,high,1,late-delivery risk | satisfaction risk,14,89.2,budget,10,late_delivery_high_risk,standard
33b3e9a4e73233190d8644e4a37d2755,1acbbb17de95ff9bd36fa08ebd47f87f,MG,boleto,1.0,construction_tools_construction,441.84,419.0,22.84,-9.0,29.0,1,0.89181733,0.10818269,high,1,late-delivery risk | satisfaction risk,9,89.2,high,25,late_delivery_high_risk,white_glove
f97ac032d629afe0a0680d4f00f10f4a,5892fddca4d0a53821598a088e1f915a,RS,credit_card,8.0,health_beauty,165.8,150.0,15.8,-14.0,41.0,1,0.8918167,0.10818334,high,1,late-delivery risk | satisfaction risk,14,89.2,high,25,late_delivery_high_risk,white_glove
c0937aec7cd0f2ff17c2586520713fd7,f929a1640952b779ae2a05be715eff74,MA,credit_card,4.0,telephony,315.76,280.0,35.76,-9.0,30.0,1,0.8917513,0.10824871,high,1,late-delivery risk | satisfaction risk,9,89.2,high,25,late_delivery_high_risk,white_glove
713638fce61820946eea7e0773d1df84,76fb756cd09ed11190000c25412a5985,PE,credit_card,2.0,health_beauty,100.94999999999999,79.99,20.96,-12.0,34.0,1,0.89172757,0.10827241,high,1,late-delivery risk | satisfaction risk,12,89.2,medium,15,late_delivery_high_risk,standard
62793c4368ddb047724a9edc96964287,a3e2b693b3a0d3d4ac7bff14719a37b6,SP,boleto,1.0,stationery,68.27000000000001,49.99,18.28,-12.0,34.0,1,0.89172304,0.10827693,high,1,late-delivery risk | satisfaction risk,12,89.2,budget,10,late_delivery_high_risk,standard
49584997a9180455c41d4c70ebaac683,7c4c626bfc738e4f6fe40c5c6e9b8a04,RJ,credit_card,2.0,furniture_decor,122.47,99.9,22.57,-10.0,33.0,1,0.8915832,0.108416826,high,1,late-delivery risk | satisfaction risk,10,89.2,medium,15,late_delivery_high_risk,standard
e4e95d2b1c7eb000eefef2efea68ef15,7e48c54f4e2b315089ddb3ea3f344677,PR,credit_card,2.0,perfumery,69.12,53.99,15.13,-8.0,36.0,1,0.8915732,0.10842684,high,1,late-delivery risk | satisfaction risk,8,89.2,budget,10,late_delivery_high_risk,standard
4a15263dd8da51ee9b6c6ed9fa843ee9,529d9951adf27f4afea7121d109ad61b,BA,credit_card,2.0,furniture_decor,126.24,99.0,27.24,-12.0,32.0,1,0.89155877,0.108441256,high,1,late-delivery risk | satisfaction risk,12,89.2,medium,15,late_delivery_high_risk,standard
a4b3642789b54e8f4e9effab48c70c7c,0c5e67fdba0da3e3df3b0a9b0f617c7a,RJ,credit_card,4.0,stationery,138.09,120.0,18.09,-9.0,32.0,1,0.89155036,0.10844966,high,1,late-delivery risk | satisfaction risk,9,89.2,medium,15,late_delivery_high_risk,standard
4d38bf00b95dbf4dcf2820177584ade9,2cf72bd001c8e99bb77aae94a29c0d99,RJ,credit_card,1.0,bed_bath_table,158.23,140.0,18.23,-9.0,30.0,1,0.8915428,0.1084572,high,1,late-delivery risk | satisfaction risk,9,89.2,medium,15,late_delivery_high_risk,standard
d9877e15acab7084c36ddb2cdc47cbc5,68a583388d8e467ef321890883f7016b,SP,credit_card,1.0,furniture_decor,63.1,49.0,14.1,-9.0,29.0,1,0.89151776,0.10848225,high,1,late-delivery risk | satisfaction risk,9,89.2,budget,10,late_delivery_high_risk,standard
d340d7c22ff2502b0385a1bc50c83999,2d524e4b9761f01f2e5caf2d931c4559,RS,boleto,1.0,toys,69.22,49.9,19.32,-9.0,39.0,1,0.891486,0.10851401,high,1,late-delivery risk | satisfaction risk,9,89.1,budget,10,late_delivery_high_risk,standard
1ddfa120c8ef1f70ac2fa0aefb241675,c5ca1cfb65694c7abdb42366705429e7,SP,credit_card,4.0,sports_leisure,174.04000000000002,159.9,14.14,-8.0,25.0,1,0.89147645,0.108523555,high,1,late-delivery risk | satisfaction risk,8,89.1,high,25,late_delivery_high_risk,white_glove
9a3deb474c6a3f4fbdf3252718392c47,f31f7af539e4de2601c4c2df9dc9924d,SP,credit_card,1.0,cool_stuff,192.98000000000002,176.99,15.99,-7.0,21.0,1,0.8914666,0.10853341,high,1,late-delivery risk | satisfaction risk,7,89.1,high,25,late_delivery_high_risk,white_glove
d236cf5ba33b4dad75e39c1d080f536e,947c620fd333114daef626378bb14848,PI,credit_card,2.0,health_beauty,119.19999999999999,93.99,25.21,-10.0,33.0,1,0.8913203,0.10867973,high,1,late-delivery risk | satisfaction risk,10,89.1,medium,15,late_delivery_high_risk,standard
360fd3c9f0384d65adb0cfd334fc152f,d9753ee791ca40366938d2670470ab82,ES,credit_card,1.0,telephony,58.22,39.99,18.23,-9.0,27.0,1,0.8912755,0.10872446,high,1,late-delivery risk | satisfaction risk,9,89.1,budget,10,late_delivery_high_risk,standard
b52297c2962cf13981238d8a35c0f62c,9a667674750c85328d27c1578b5db5c7,BA,credit_card,4.0,office_furniture,145.3,112.99,32.31,-7.0,43.0,1,0.89127004,0.108729966,high,1,late-delivery risk | satisfaction risk,7,89.1,medium,15,late_delivery_high_risk,standard
bf79e4fa55a389d494f47feb2654892c,62972384465273ec1b0d3cf772abc390,ES,boleto,1.0,consoles_games,29.42,14.9,14.52,-15.0,40.0,1,0.89124644,0.10875358,high,1,late-delivery risk | satisfaction risk,15,89.1,budget,10,late_delivery_high_risk,standard
62dfd92a1007e2ed2fa4403fef1363ba,f4bbc3415c4518edfef1a36b88caad3e,RJ,credit_card,3.0,health_beauty,55.59,41.49,14.1,-11.0,29.0,1,0.89122397,0.10877604,high,1,late-delivery risk | satisfaction risk,11,89.1,budget,10,late_delivery_high_risk,standard
5dd868edea4ee3363563534cd18187f1,7e5561ad5c5a136c9768371b733462c9,RJ,credit_card,1.0,stationery,46.260000000000005,15.8,30.46,-27.0,57.0,1,0.8912134,0.10878656,high,1,late-delivery risk | satisfaction risk,27,89.1,budget,10,late_delivery_high_risk,standard
d0ea854aa5d2827dc112df0048f817b2,ce942f2a2db9d5706f7b09f2c7d5cc17,RJ,credit_card,6.0,garden_tools,76.86,53.9,22.96,-9.0,42.0,1,0.8912032,0.10879678,high,1,late-delivery risk | satisfaction risk,9,89.1,budget,10,late_delivery_high_risk,standard
621de62735eae3ffa4affa5e73d860db,a53b34c2c302d82e6378f4b310fa41c6,PR,credit_card,1.0,stationery,156.73000000000002,139.99,16.74,-12.0,32.0,1,0.89112735,0.10887265,high,1,late-delivery risk | satisfaction risk,12,89.1,medium,15,late_delivery_high_risk,standard
d9237a626ce181c849177a05d3e863f2,716e8ba7640f8e31ecff01158e45e859,SC,credit_card,1.0,electronics,35.0,19.9,15.1,-8.0,33.0,1,0.89106905,0.10893093,high,1,late-delivery risk | satisfaction risk,8,89.1,budget,10,late_delivery_high_risk,standard
83ce5e6768db49face91c92a88888ea1,eab79174774814600bb67d35d7564a3d,PA,credit_card,2.0,cool_stuff,102.61,79.99,22.62,-10.0,46.0,1,0.89105004,0.10894996,high,1,late-delivery risk | satisfaction risk,10,89.1,medium,15,late_delivery_high_risk,standard
81f667f73efffe2771ab8b77d326f1ee,8ed5c9e86c5523080c5ca26609825599,RJ,boleto,1.0,sports_leisure,94.3,79.0,15.3,-11.0,30.0,1,0.891042,0.10895803,high,1,late-delivery risk | satisfaction risk,11,89.1,medium,15,late_delivery_high_risk,standard
9c78e72b5160190f45195d6ecf7875dc,2b2158c52c9993c93702e86b0e751b93,SP,credit_card,3.0,housewares,117.73,99.9,17.83,-7.0,21.0,1,0.8910256,0.10897438,high,1,late-delivery risk | satisfaction risk,7,89.1,medium,15,late_delivery_high_risk,standard
4da1c4073a1bdbb3968cd681337f254d,66f0798f6d6678e98714e62c1f7735a7,SP,boleto,1.0,books_technical,68.18,57.89,10.29,-15.0,29.0,1,0.8910111,0.108988866,high,1,late-delivery risk | satisfaction risk,15,89.1,budget,10,late_delivery_high_risk,standard
8d2e2f8961edaf0d8c1af2217a872726,31a6cf9e22c6b10a4706a9d2aa9ee302,SP,credit_card,6.0,housewares,262.13,224.9,37.23,-10.0,29.0,1,0.8909333,0.10906674,high,1,late-delivery risk | satisfaction risk,10,89.1,high,25,late_delivery_high_risk,white_glove
7297f6bfea2a33ef176cff30f467aa41,7cefed48f155073afe33b11d943adeef,RS,credit_card,1.0,electronics,38.129999999999995,19.9,18.23,-8.0,31.0,1,0.8908993,0.1091007,high,1,late-delivery risk | satisfaction risk,8,89.1,budget,10,late_delivery_high_risk,standard
463a6c0963417e97f92017b2d8cc2eb2,9c9bc2311cadbef3b8702a0b12fd11ca,SC,credit_card,6.0,furniture_decor,312.49,250.0,62.49,-9.0,34.0,1,0.8908958,0.109104194,high,1,late-delivery risk | satisfaction risk,9,89.1,high,25,late_delivery_high_risk,white_glove
35cf1961f10100bb2198e4f935ab4173,1c63862deab8439f00d7a269b42a5a97,MG,credit_card,1.0,bed_bath_table,63.0,47.9,15.1,-12.0,31.0,1,0.89089376,0.10910624,high,1,late-delivery risk | satisfaction risk,12,89.1,budget,10,late_delivery_high_risk,standard
124e62fecaaf83248e7f9a84c441f7d4,f7399a537f78aeee7479ff71ed97d0bf,RJ,boleto,1.0,small_appliances,50.230000000000004,32.0,18.23,-14.0,29.0,1,0.89087814,0.109121844,high,1,late-delivery risk | satisfaction risk,14,89.1,budget,10,late_delivery_high_risk,standard
555bdeeec0ae00faeb547748b9e58ec6,80b08a8c27a1040245ac55ed0fa0429a,PA,credit_card,7.0,sports_leisure,141.24,113.9,27.34,-15.0,49.0,1,0.8908201,0.109179914,high,1,late-delivery risk | satisfaction risk,15,89.1,medium,15,late_delivery_high_risk,standard
fad4c51261e06a0f8a2309ee81747628,7b4de8d471a6d1a8968e3967368c4efc,SP,credit_card,1.0,health_beauty,25.03,9.8,15.23,-5.0,21.0,1,0.8907817,0.109218314,high,1,late-delivery risk | satisfaction risk,5,89.1,budget,10,late_delivery_high_risk,standard
351cc103e775642319456a5962fd7a9f,f22294b1553a9f5f3920a5ac22aa6a53,RJ,credit_card,3.0,bed_bath_table,137.99,119.9,18.09,-21.0,43.0,1,0.8907155,0.10928455,high,1,late-delivery risk | satisfaction risk,21,89.1,medium,15,late_delivery_high_risk,standard
3fe9e1771e3c0ddc3de0af1b15850664,4718ef407a8ec498eb8f6f6b3dddd425,MG,credit_card,4.0,health_beauty,96.82,82.49,14.33,-9.0,25.0,1,0.8906419,0.10935808,high,1,late-delivery risk | satisfaction risk,9,89.1,medium,15,late_delivery_high_risk,standard
afef174bb9c07aa8185c78d1dbecd29c,d510f10b6be725172fc339fbea613709,BA,boleto,1.0,auto,459.64,429.9,29.74,-9.0,32.0,1,0.8906086,0.109391384,high,1,late-delivery risk | satisfaction risk,9,89.1,high,25,late_delivery_high_risk,white_glove
8ae0da24fb052b94dbf0d5c1527cda13,8b32e709ecfd2091fb82496f477b3480,RJ,credit_card,1.0,toys,44.66,30.5,14.16,-8.0,38.0,1,0.8905431,0.109456904,high,1,late-delivery risk | satisfaction risk,8,89.1,budget,10,late_delivery_high_risk,standard
47c9687751ccee4ea76cf6386b30336d,daadb0073a2182647d0c98ced587b7df,RJ,credit_card,3.0,housewares,38.72,24.62,14.1,-22.0,41.0,1,0.89053684,0.109463155,high,1,late-delivery risk | satisfaction risk,22,89.1,budget,10,late_delivery_high_risk,standard
822f778d1cd09285df832ee2cf65b83c,35946f04caff0b0dfe7096c7ee125cc7,PI,credit_card,1.0,electronics,34.849999999999994,13.7,21.15,-11.0,32.0,1,0.8905157,0.10948431,high,1,late-delivery risk | satisfaction risk,11,89.1,budget,10,late_delivery_high_risk,standard
1e219f956f9c6addbb50e09227473228,1559417929eaac509fccdd18c16cb0fd,SP,credit_card,1.0,sports_leisure,100.18,78.97,21.21,-12.0,31.0,1,0.8905153,0.109484695,high,1,late-delivery risk | satisfaction risk,12,89.1,medium,15,late_delivery_high_risk,standard
ff41c61254c0df3698b8689d9493ffb0,528dfcc777a4bc47bfef5fd7b189cb2a,RJ,credit_card,3.0,bed_bath_table,65.05,49.95,15.1,-7.0,32.0,1,0.89040494,0.109595075,high,1,late-delivery risk | satisfaction risk,7,89.0,budget,10,late_delivery_high_risk,standard
efe9bd98be3cb5cb5c87e7ca27abe613,7dcb5dc118b501f403aceeb6d438f33f,RJ,boleto,1.0,sports_leisure,61.11,45.0,16.11,-10.0,33.0,1,0.89040446,0.109595515,high,1,late-delivery risk | satisfaction risk,10,89.0,budget,10,late_delivery_high_risk,standard
cce2f38a1c903ff25cc0da92e7423d8c,6169836fed62d7f3df7c2dfeca9b5f39,TO,boleto,1.0,audio,212.92000000000002,175.0,37.92,-10.0,33.0,1,0.8903422,0.10965784,high,1,late-delivery risk | satisfaction risk,10,89.0,high,25,late_delivery_high_risk,white_glove
7256c798273af7d120d1f9e274e914f7,eb1dab35f5ba80585bfcd98655da9bbc,PE,credit_card,2.0,computers_accessories,237.07999999999998,199.0,38.08,-10.0,39.0,1,0.89027464,0.109725334,high,1,late-delivery risk | satisfaction risk,10,89.0,high,25,late_delivery_high_risk,white_glove
3611e9793009655c4d1350655211953c,aed3e03b42ce7b4958431e118267fb95,RJ,boleto,1.0,furniture_decor,80.59,62.9,17.69,-11.0,32.0,1,0.8902662,0.10973384,high,1,late-delivery risk | satisfaction risk,11,89.0,budget,10,late_delivery_high_risk,standard
58a2de891c9d6c4e5b5a36320350bfd2,0387d9f3e2a143aecdaa33644ab6658c,BA,credit_card,1.0,computers_accessories,194.89,129.0,65.89,-7.0,27.0,1,0.8902347,0.10976526,high,1,late-delivery risk | satisfaction risk,7,89.0,high,25,late_delivery_high_risk,white_glove
1095806f851129963474b5f20d6520fd,70ce919779a8b3c666bb950a2affafe9,SP,credit_card,5.0,housewares,97.17,84.0,13.17,-25.0,42.0,1,0.8901808,0.109819144,high,1,late-delivery risk | satisfaction risk,25,89.0,medium,15,late_delivery_high_risk,standard
a03dd4329530db7fc4201347345864c5,c6ffc8db817fa2d51f5228864c055cdc,RJ,credit_card,3.0,toys,88.72,70.97,17.75,-14.0,41.0,1,0.8901403,0.1098597,high,1,late-delivery risk | satisfaction risk,14,89.0,medium,15,late_delivery_high_risk,standard
968a408760f771cab3ce5db012e90a1f,007e21b7a007c8f8dadfa43c9d5a91db,RJ,boleto,1.0,home_construction,70.75,54.4,16.35,-9.0,40.0,1,0.89010954,0.10989043,high,1,late-delivery risk | satisfaction risk,9,89.0,budget,10,late_delivery_high_risk,standard
95bdac6e96f88756554972d72c5d9591,954b8f1bfe20cb7145539dd65e8f89ff,PE,boleto,1.0,furniture_decor,55.41,33.0,22.41,-9.0,40.0,1,0.8901094,0.109890565,high,1,late-delivery risk | satisfaction risk,9,89.0,budget,10,late_delivery_high_risk,standard
4f39a94d6e474819d898d6df7d394996,b0cd6a169aaf7502ca3783e5e7527921,GO,boleto,1.0,,196.5,158.0,38.5,-113.0,143.0,1,0.89007723,0.109922744,high,1,late-delivery risk | satisfaction risk,113,89.0,high,25,late_delivery_high_risk,white_glove
74fb5413e6636d0aa1aa883054198a3d,089e0b8881ba4daa4ead7b2332dd16fa,SP,boleto,1.0,health_beauty,83.69999999999999,64.99,18.71,-17.0,36.0,1,0.8900571,0.109942935,high,1,late-delivery risk | satisfaction risk,17,89.0,medium,15,late_delivery_high_risk,standard
3794be706c3088573f54b492768e7689,8b3b343b297bb6838ffb9221d68b1a5f,RJ,credit_card,3.0,construction_tools_lights,139.88,119.85,20.03,-16.0,36.0,1,0.8900236,0.10997642,high,1,late-delivery risk | satisfaction risk,16,89.0,medium,15,late_delivery_high_risk,standard
8e3b10ce93deae6a8e8739b7a41b86d5,fd50833d789fe1fe0fa773a5b2916ddc,MS,boleto,1.0,home_confort,110.09,86.9,23.19,-13.0,35.0,1,0.8900167,0.109983355,high,1,late-delivery risk | satisfaction risk,13,89.0,medium,15,late_delivery_high_risk,standard
8c889ab361bbfe14ea5ebfb5ef7053b4,51f576b5f0aa655d76696298a6971756,SP,credit_card,1.0,baby,172.0,139.99,32.01,-13.0,32.0,1,0.88998467,0.110015325,high,1,late-delivery risk | satisfaction risk,13,89.0,high,25,late_delivery_high_risk,white_glove
afffe744c625af23449137b8f832e630,b5d6fa3d2213927296ac893f14f4461c,SC,credit_card,4.0,pet_shop,232.70999999999998,179.7,53.010000000000005,-6.0,30.0,1,0.88997716,0.11002282,high,1,late-delivery risk | satisfaction risk,6,89.0,high,25,late_delivery_high_risk,white_glove
b0459878e11dcfafd042b81083011548,6e809ceca510bd8e766cd26ed4f1190a,SP,credit_card,3.0,audio,187.73,175.0,12.73,-17.0,34.0,1,0.8899703,0.11002969,high,1,late-delivery risk | satisfaction risk,17,89.0,high,25,late_delivery_high_risk,white_glove
03dbf3a42789c67ed5e2198f08d997dc,e3d328a7aca90ac234635088875d1646,SP,credit_card,3.0,bed_bath_table,253.62,226.0,27.62,-8.0,24.0,1,0.889937,0.11006301,high,1,late-delivery risk | satisfaction risk,8,89.0,high,25,late_delivery_high_risk,white_glove
2c6e3395e4f4716fc4d23742912ff80d,ff5f6731168d5441f57407f27b1e154d,GO,credit_card,8.0,housewares,504.34999999999997,379.9,124.45,-14.0,37.0,1,0.8899333,0.1100667,high,1,late-delivery risk | satisfaction risk,14,89.0,high,25,late_delivery_high_risk,white_glove
c496970811b313659dbbcfd57ffd1b42,57bec49bc6a112c32e7ce4ee4b77181a,PR,credit_card,1.0,books_general_interest,45.1,30.0,15.1,-7.0,30.0,1,0.889876,0.11012399,high,1,late-delivery risk | satisfaction risk,7,89.0,budget,10,late_delivery_high_risk,standard
110f6ca5866b291c8689e08bebf7f8f8,b74721ba5a1ebdadc2c934e21b7e208f,RJ,credit_card,5.0,consoles_games,712.29,689.89,22.4,-7.0,27.0,1,0.8898237,0.11017632,high,1,late-delivery risk | satisfaction risk,7,89.0,high,25,late_delivery_high_risk,white_glove
799934ebdaf707f09223f71cb9e34305,c1133ec81daffffd4871e9353a3c8fb3,MG,credit_card,3.0,auto,100.77,84.55,16.22,-17.0,36.0,1,0.88977116,0.11022883,high,1,late-delivery risk | satisfaction risk,17,89.0,medium,15,late_delivery_high_risk,standard
6552ae78f1de31bcde1fc2cfcab0d25d,6a34ee4ea650624a9754fbdc99fdd356,SP,credit_card,3.0,perfumery,138.62,119.9,18.72,-12.0,32.0,1,0.88969237,0.110307656,high,1,late-delivery risk | satisfaction risk,12,89.0,medium,15,late_delivery_high_risk,standard
fab137488ea6654792ec4cac3000cee8,3a0aa905da1ce8ced9144570dd49fd18,SP,credit_card,1.0,stationery,36.46,29.0,7.46,-9.0,17.0,1,0.88967675,0.11032324,high,1,late-delivery risk | satisfaction risk,9,89.0,budget,10,late_delivery_high_risk,standard
e4a8c46a68d36806c7eece77ed233a3d,809ce1ac1085b68cba28dcc31e08ac22,RS,boleto,1.0,health_beauty,158.91000000000003,118.80000000000001,40.11,-9.0,35.0,1,0.8896283,0.11037172,high,1,late-delivery risk | satisfaction risk,9,89.0,medium,15,late_delivery_high_risk,standard
51c3d73e0e905225319f9ae8b56837fb,e2916d57d80b7be2148a7cf62006d910,SP,credit_card,2.0,watches_gifts,159.45,146.92,12.53,-13.0,31.0,1,0.88961744,0.11038258,high,1,late-delivery risk | satisfaction risk,13,89.0,medium,15,late_delivery_high_risk,standard
1eab72eb166f0f84fb07b37a5d044f56,dc6077ddf2a7ed0dde5d543b5ffdd1ed,SC,credit_card,5.0,fashion_bags_accessories,75.07,59.9,15.17,-8.0,36.0,1,0.88955736,0.11044264,high,1,late-delivery risk | satisfaction risk,8,89.0,budget,10,late_delivery_high_risk,standard
e86c9bfc5e5cce878c7d0c2419927cd7,59d8d1ea35c02a6a070ee29944b0ea86,RJ,credit_card,3.0,watches_gifts,64.23,49.0,15.23,-11.0,41.0,1,0.88955295,0.11044703,high,1,late-delivery risk | satisfaction risk,11,89.0,budget,10,late_delivery_high_risk,standard
992896ae125eab618e4959e3ea83dc8c,2e13c90cdd0e5094fc95150ec182b653,RS,credit_card,1.0,furniture_decor,96.47,69.9,26.57,-14.0,43.0,1,0.8895172,0.11048282,high,1,late-delivery risk | satisfaction risk,14,89.0,medium,15,late_delivery_high_risk,standard
980c0688b61b100db985aae4b5cfa28f,efd341ec24b95f7c263d7b6ea93bedb3,SC,credit_card,2.0,health_beauty,60.18,29.98,30.2,-21.0,46.0,1,0.8895049,0.110495105,high,1,late-delivery risk | satisfaction risk,21,89.0,budget,10,late_delivery_high_risk,standard
8fd10b4326b26a7131022cf8f659abef,b586d4a0d17d6300b4eb8da5f043c556,PB,credit_card,2.0,baby,135.22,109.9,25.32,-12.0,47.0,1,0.88947016,0.11052984,high,1,late-delivery risk | satisfaction risk,12,88.9,medium,15,late_delivery_high_risk,standard
9228682487293a245fb99c6f6b82fa23,e704ea7154e17351a2c0741fefca42ee,GO,credit_card,5.0,sports_leisure,136.3,115.0,21.3,-9.0,32.0,1,0.8894641,0.11053593,high,1,late-delivery risk | satisfaction risk,9,88.9,medium,15,late_delivery_high_risk,standard
b5585a71d72133e35079e240c76065d8,d22ed54c5ae6da25eef4abd6da8ff22b,RJ,credit_card,4.0,bed_bath_table,116.94,99.0,17.94,-7.0,25.0,1,0.8894377,0.1105623,high,1,late-delivery risk | satisfaction risk,7,88.9,medium,15,late_delivery_high_risk,standard
d1872a759d4c1e5437aa708d64ff592c,8f5c7b4a8c8d553a261e435fcd2d1863,MG,credit_card,2.0,computers_accessories,44.379999999999995,31.9,12.48,-9.0,27.0,1,0.8893461,0.11065385,high,1,late-delivery risk | satisfaction risk,9,88.9,budget,10,late_delivery_high_risk,standard
c0902caa9df6e499f3aa6d5acb55f6c5,12699f2ca13795bd21f3c9d4225bfdc3,PE,credit_card,1.0,home_confort,67.49,44.9,22.59,-8.0,27.0,1,0.88931954,0.11068043,high,1,late-delivery risk | satisfaction risk,8,88.9,budget,10,late_delivery_high_risk,standard
0c38c51b8a775bccbf8a0e340be3cece,7ae91d0327fb06c557aaa56c16409150,PB,credit_card,1.0,furniture_decor,93.19999999999999,69.99,23.21,-13.0,33.0,1,0.889313,0.11068702,high,1,late-delivery risk | satisfaction risk,13,88.9,medium,15,late_delivery_high_risk,standard
d1b1a90a35eab67950b29a4a38f9a04c,43cfb2f02ec8067b1fe8be83b4fc5104,MA,credit_card,2.0,furniture_decor,109.17999999999999,73.35,35.83,-14.0,45.0,1,0.8892688,0.11073121,high,1,late-delivery risk | satisfaction risk,14,88.9,medium,15,late_delivery_high_risk,standard
a323ac4955fc32f68997f8d0122ff2c1,5bf81c42c6fb28894c4ac7be1d3fee6e,SC,credit_card,2.0,cool_stuff,224.7,197.0,27.7,-7.0,31.0,1,0.88926005,0.110739976,high,1,late-delivery risk | satisfaction risk,7,88.9,high,25,late_delivery_high_risk,white_glove
a6fa6ddceedb5ea6477c3660ccc379d8,052e60ea292ebf02bc649c2713297a90,ES,credit_card,1.0,watches_gifts,134.49,118.91,15.58,-9.0,31.0,1,0.88912225,0.11087775,high,1,late-delivery risk | satisfaction risk,9,88.9,medium,15,late_delivery_high_risk,standard
a53ebffcfdb8c4e47308374591571f96,c113c632c226f699c39a1640a5b14fa0,CE,credit_card,1.0,sports_leisure,54.739999999999995,29.9,24.84,-10.0,46.0,1,0.88910913,0.11089085,high,1,late-delivery risk | satisfaction risk,10,88.9,budget,10,late_delivery_high_risk,standard
1def5208ea4cb393260ab333be753296,e5c4e27b96f4edcef60ed1469a402db4,BA,credit_card,2.0,consoles_games,62.21,40.0,22.21,-7.0,39.0,1,0.88898295,0.11101707,high,1,late-delivery risk | satisfaction risk,7,88.9,budget,10,late_delivery_high_risk,standard
525c4dbcaecd35a5fac2e4053589df08,d97d249adb08a313a18cbde00620769a,BA,credit_card,11.0,telephony,861.86,829.0,32.86,-9.0,33.0,1,0.8889764,0.11102362,high,1,late-delivery risk | satisfaction risk,9,88.9,high,25,late_delivery_high_risk,white_glove
6a03d0d3197b58dac687046338e114db,2250be4d9d83217839daf3769032b2f7,ES,boleto,1.0,garden_tools,35.230000000000004,17.0,18.23,-10.0,27.0,1,0.8889152,0.11108481,high,1,late-delivery risk | satisfaction risk,10,88.9,budget,10,late_delivery_high_risk,standard
